name,lang,id,n,size(B),cpu-time(s),mem(KB),status,make-time(s),elapsed-time(s),threefour(s),onetwo(s),cpu-time-mean(s),cpu-time-variance,cpu-time-sample
nbody,gpp,6,50000000,1674,6.985,2502656,0,2.98,6.989,0.000,0.000,0.000,0.000,1
nbody,gpp,6,50000000,1674,7.012,2498560,0,2.98,7.016,0.000,0.000,0.000,0.000,1
nbody,gpp,6,50000000,1674,6.967,2494464,0,2.98,6.971,0.000,0.000,0.000,0.000,1
nbody,gpp,6,50000000,1674,6.941,2502656,0,2.98,6.944,0.000,0.000,0.000,0.000,1
nbody,gcc,3,500000,1214,0.057,2449408,0,2.42,0.073,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.247,2486272,0,2.42,5.252,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.250,2486272,0,2.42,5.254,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.242,2494464,0,2.42,5.246,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.248,2494464,0,2.42,5.251,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.241,2486272,0,2.42,5.245,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.249,2478080,0,2.42,5.251,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.242,2490368,0,2.42,5.245,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.241,2482176,0,2.42,5.244,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.240,2482176,0,2.42,5.244,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.240,2478080,0,2.42,5.244,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.241,2494464,0,2.42,5.245,0.000,0.000,0.000,0.000,1
nbody,gcc,3,50000000,1214,5.249,2490368,0,2.42,5.254,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.626,3190784,0,5.47,9.604,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.646,2949120,0,5.47,9.623,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.628,3190784,0,5.47,9.605,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.636,2961408,0,5.47,9.615,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.627,3190784,0,5.47,9.604,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.637,3194880,0,5.47,9.615,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.631,3203072,0,5.47,9.609,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.642,3207168,0,5.47,9.619,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.628,3198976,0,5.47,9.606,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.645,3211264,0,5.47,9.623,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.627,3018752,0,5.47,9.605,0.000,0.000,0.000,0.000,1
nbody,go,8,50000000,1224,9.635,3190784,0,5.47,9.613,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,500000,1342,0.291,33202176,0,7.60,0.868,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.672,33230848,0,7.60,7.691,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.667,33280000,0,7.60,7.686,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.676,33292288,0,7.60,7.694,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.668,33312768,0,7.60,7.686,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.673,33341440,0,7.60,7.693,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.664,33316864,0,7.60,7.683,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.671,33083392,0,7.60,7.694,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.661,33300480,0,7.60,7.678,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.673,33333248,0,7.60,7.691,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.671,33280000,0,7.60,7.691,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.671,33341440,0,7.60,7.692,0.000,0.000,0.000,0.000,1
nbody,csharpcore,0,50000000,1342,7.670,33517568,0,7.60,7.688,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.723,18321408,0,0.00,168.073,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.612,18087936,0,0.00,166.675,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.653,18083840,0,0.00,166.719,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.741,18231296,0,0.00,166.808,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.603,18345984,0,0.00,166.665,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.618,18087936,0,0.00,166.688,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.640,18153472,0,0.00,166.699,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.643,18350080,0,0.00,166.709,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.606,18190336,0,0.00,166.672,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.789,18087936,0,0.00,166.851,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.617,18063360,0,0.00,166.681,0.000,0.000,0.000,0.000,1
nbody,ruby,3,50000000,1169,166.617,18083840,0,0.00,166.684,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.327,2146304,0,3.03,6.329,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.389,2142208,0,3.03,6.392,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.413,2146304,0,3.03,6.417,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.390,2142208,0,3.03,6.392,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.403,2146304,0,3.03,6.407,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.412,2146304,0,3.03,6.416,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.341,2142208,0,3.03,6.343,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.387,2142208,0,3.03,6.390,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.343,2142208,0,3.03,6.346,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.333,2142208,0,3.03,6.335,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.391,2142208,0,3.03,6.394,0.000,0.000,0.000,0.000,1
nbody,ifc,3,50000000,1311,6.393,2142208,0,3.03,6.397,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.880,65622016,0,0.11,10.987,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.691,65998848,0,0.11,8.699,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.610,66056192,0,0.11,8.616,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.729,66011136,0,0.11,8.735,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.702,65953792,0,0.11,8.709,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.729,66011136,0,0.11,8.735,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.589,66097152,0,0.11,8.596,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.711,66007040,0,0.11,8.719,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.627,66056192,0,0.11,8.634,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.625,66031616,0,0.11,8.632,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.600,65941504,0,0.11,8.608,0.000,0.000,0.000,0.000,1
nbody,node,6,50000000,1274,8.625,65982464,0,0.11,8.632,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,500000,1311,0.086,6279168,0,23.76,0.333,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.667,6168576,0,23.76,6.679,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.666,6119424,0,23.76,6.680,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.665,6352896,0,23.76,6.673,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.670,6139904,0,23.76,6.679,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.673,6115328,0,23.76,6.684,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.663,6086656,0,23.76,6.674,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.666,6127616,0,23.76,6.675,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.660,6094848,0,23.76,6.670,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.663,6279168,0,23.76,6.673,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.661,6090752,0,23.76,6.671,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.668,6139904,0,23.76,6.680,0.000,0.000,0.000,0.000,1
nbody,csharpaot,3,50000000,1311,6.775,6123520,0,23.76,6.787,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,500000,1754,0.060,6184960,0,23.74,0.122,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.762,6144000,0,23.74,4.771,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.764,5865472,0,23.74,4.775,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.758,6086656,0,23.74,4.767,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.762,6373376,0,23.74,4.772,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.766,6197248,0,23.74,4.777,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.761,6090752,0,23.74,4.771,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,12.276,6090752,0,23.74,12.287,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.761,6119424,0,23.74,4.771,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.762,6385664,0,23.74,4.772,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.757,6115328,0,23.74,4.766,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.763,6397952,0,23.74,4.771,0.000,0.000,0.000,0.000,1
nbody,csharpaot,6,50000000,1754,4.763,6348800,0,23.74,4.774,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.048,5967872,0,3.55,9.204,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.016,5959680,0,3.55,9.021,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.008,5959680,0,3.55,9.013,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.021,5959680,0,3.55,9.026,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.009,5959680,0,3.55,9.013,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.023,5959680,0,3.55,9.028,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.169,5955584,0,3.55,9.174,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.016,5955584,0,3.55,9.019,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.008,5959680,0,3.55,9.013,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.019,5951488,0,3.55,9.025,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.009,5959680,0,3.55,9.015,0.000,0.000,0.000,0.000,1
nbody,gnat,5,50000000,2452,9.024,5963776,0,3.55,9.030,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,500000,1296,0.348,43474944,0,12.46,1.859,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.929,43622400,0,12.46,6.953,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.924,43552768,0,12.46,6.947,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.932,43593728,0,12.46,6.957,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.926,43585536,0,12.46,6.950,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.930,43610112,0,12.46,6.956,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.922,43593728,0,12.46,6.948,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.926,43376640,0,12.46,6.950,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.927,43597824,0,12.46,6.951,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.927,43614208,0,12.46,6.950,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.923,43597824,0,12.46,6.948,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.960,43606016,0,12.46,6.986,0.000,0.000,0.000,0.000,1
nbody,fsharpcore,4,50000000,1296,6.925,43606016,0,12.46,6.951,0.000,0.000,0.000,0.000,1
nbody,racket,1,500000,1503,0.833,128856064,0,0.00,2.187,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,41.015,129081344,0,0.00,41.081,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.992,129187840,0,0.00,41.058,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.999,129187840,0,0.00,41.066,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.931,129323008,0,0.00,40.998,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.795,129056768,0,0.00,40.862,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.960,129073152,0,0.00,41.028,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,41.057,129073152,0,0.00,41.120,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.907,129007616,0,0.00,40.969,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.933,129077248,0,0.00,40.997,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,41.414,129028096,0,0.00,41.479,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,40.984,129036288,0,0.00,41.049,0.000,0.000,0.000,0.000,1
nbody,racket,1,50000000,1503,41.039,129032192,0,0.00,41.109,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.923,5976064,0,3.95,6.079,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.892,5976064,0,3.95,5.896,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.888,5980160,0,3.95,5.891,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.876,5976064,0,3.95,5.882,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.878,5984256,0,3.95,5.882,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.900,5976064,0,3.95,5.906,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.893,5971968,0,3.95,5.899,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.895,5976064,0,3.95,5.899,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.876,5971968,0,3.95,5.880,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.881,5980160,0,3.95,5.885,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.897,5971968,0,3.95,5.902,0.000,0.000,0.000,0.000,1
nbody,gnat,3,50000000,1758,5.893,5976064,0,3.95,5.898,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.589,8744960,0,4.73,11.643,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.080,8687616,0,4.73,11.085,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.084,8527872,0,4.73,11.089,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.086,8683520,0,4.73,11.091,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.081,8679424,0,4.73,11.085,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.592,8716288,0,4.73,11.597,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.081,8683520,0,4.73,11.086,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.081,8667136,0,4.73,11.085,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.088,8687616,0,4.73,11.093,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.085,8691712,0,4.73,11.089,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.081,8691712,0,4.73,11.084,0.000,0.000,0.000,0.000,1
nbody,dartexe,3,50000000,1413,11.081,8687616,0,4.73,11.086,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,500000,1436,0.121,15478784,0,145.21,0.476,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.744,15482880,0,145.21,6.751,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.743,15478784,0,145.21,6.749,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.742,15450112,0,145.21,6.747,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.743,15478784,0,145.21,6.749,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.742,15478784,0,145.21,6.748,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.739,15728640,0,145.21,6.745,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.747,15478784,0,145.21,6.751,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.745,15478784,0,145.21,6.751,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.744,15699968,0,145.21,6.749,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.742,15474688,0,145.21,6.747,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.736,15478784,0,145.21,6.741,0.000,0.000,0.000,0.000,1
nbody,graalvmaot,3,50000000,1436,6.742,15523840,0,145.21,6.748,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.321,2482176,0,2.85,5.331,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.333,2486272,0,2.85,5.336,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.348,2482176,0,2.85,5.352,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.330,2482176,0,2.85,5.333,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.327,2482176,0,2.85,5.331,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.328,2486272,0,2.85,5.333,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.344,2490368,0,2.85,5.347,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.329,2416640,0,2.85,5.334,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.325,2482176,0,2.85,5.328,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.347,2486272,0,2.85,5.352,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.327,2486272,0,2.85,5.330,0.000,0.000,0.000,0.000,1
nbody,gpp,3,50000000,1402,5.356,2486272,0,2.85,5.361,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,117.099,142999552,0,33.97,118.763,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.947,143007744,0,33.97,115.247,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,117.611,143040512,0,33.97,116.903,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.915,142999552,0,33.97,115.218,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.968,143007744,0,33.97,115.270,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,117.611,142999552,0,33.97,116.897,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.453,143003648,0,33.97,114.746,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.948,143077376,0,33.97,115.248,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.952,143020032,0,33.97,115.249,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.963,143151104,0,33.97,115.271,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,117.647,143032320,0,33.97,116.930,0.000,0.000,0.000,0.000,1
nbody,pharo,1,50000000,1801,115.927,143011840,0,33.97,115.219,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.701,56561664,0,1.69,162.554,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.701,56549376,0,1.69,160.678,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.584,56541184,0,1.69,160.563,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.617,56512512,0,1.69,160.596,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.702,56545280,0,1.69,160.681,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.564,56287232,0,1.69,160.545,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.652,56385536,0,1.69,160.632,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.555,56537088,0,1.69,160.540,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.657,56545280,0,1.69,160.635,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.593,56541184,0,1.69,160.574,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.573,56545280,0,1.69,160.551,0.000,0.000,0.000,0.000,1
nbody,javaxint,4,50000000,1495,160.624,56537088,0,1.69,160.604,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.718,2154496,0,4.43,4.721,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.727,2146304,0,4.43,4.733,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.725,2150400,0,4.43,4.728,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.720,2146304,0,4.43,4.722,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.727,2146304,0,4.43,4.729,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.724,2142208,0,4.43,4.727,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,5.046,2154496,0,4.43,5.048,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.731,2150400,0,4.43,4.733,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.725,2150400,0,4.43,4.728,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.718,2150400,0,4.43,4.721,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.724,2142208,0,4.43,4.728,0.000,0.000,0.000,0.000,1
nbody,ifx,3,50000000,1311,4.731,2056192,0,4.43,4.735,0.000,0.000,0.000,0.000,1
nbody,gcc,4,500000,1398,0.065,2441216,0,2.98,0.105,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.060,2490368,0,2.98,4.064,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.057,2494464,0,2.98,4.060,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.055,2498560,0,2.98,4.059,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.057,2416640,0,2.98,4.060,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.058,2490368,0,2.98,4.060,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.055,2498560,0,2.98,4.058,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.099,2498560,0,2.98,4.102,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.056,2490368,0,2.98,4.061,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.057,2490368,0,2.98,4.061,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.054,2490368,0,2.98,4.058,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.061,2490368,0,2.98,4.063,0.000,0.000,0.000,0.000,1
nbody,gcc,4,50000000,1398,4.059,2498560,0,2.98,4.063,0.000,0.000,0.000,0.000,1
nbody,icx,4,500000,1398,0.041,2932736,0,5.29,0.058,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.640,2945024,0,5.29,3.643,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.653,2936832,0,5.29,3.656,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.644,2940928,0,5.29,3.646,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.675,2940928,0,5.29,3.679,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.774,2953216,0,5.29,3.777,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.645,2945024,0,5.29,3.648,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.667,2940928,0,5.29,3.671,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.642,2940928,0,5.29,3.647,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.645,2932736,0,5.29,3.650,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.648,3190784,0,5.29,3.650,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.638,2932736,0,5.29,3.641,0.000,0.000,0.000,0.000,1
nbody,icx,4,50000000,1398,3.643,2940928,0,5.29,3.646,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.276,2932736,0,9.85,3.306,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.247,3022848,0,9.85,3.250,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.234,3018752,0,9.85,3.236,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.234,3018752,0,9.85,3.237,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.234,3018752,0,9.85,3.238,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.237,3026944,0,9.85,3.240,0.000,0.000,0.000,0.000,1
nbody,rust,7,50000000,1759,3.259,3039232,0,9.85,3.264,0.000,0.000,0.000,0.000,1
